"","wt_fe2_1","wt_fe2_2","wt_dpd_1","wt_dpd_2","delfur_fe2_1","delfur_fe2_2","delfur_dpd_1","delfur_dpd_2"
"b4063",16.9314569848996,11.6835999788196,133.659242959987,133.877151576371,15.3506563890311,23.0354873703369,80.5454558257818,60.5576826637064
"b4064",171.20896170145,134.700379559773,40.5329702282413,32.4269475766092,97.2335635026089,101.784440592078,44.8993022495275,36.7631302838382
"b4065",61.7072416595252,54.8622894660966,54.6953199830407,54.1338495854928,56.4048081949072,54.7306747824004,50.8176481905064,50.730832344022
"b4066",1.7115559434829,1.40251354717412,0.894681303174417,0.485033482460365,0.603069204211477,0.735055267760051,0.538817152011154,0.61063109999694
"b4067",21.7987538471149,24.9828276257271,13.3232189702279,13.6855237716133,22.7667452071623,18.8471045491274,14.2880645189374,12.1699301310457
"b4068",41.6142349945318,46.9898526190732,16.8528512310614,18.6701052761231,42.3936021496383,37.4100596446162,17.6513770810742,15.7174015865397
"b4069",143.012615322239,154.127782120098,105.55313073836,111.821202829212,132.185385042288,124.995933980769,103.932238853177,108.617742670913
"b4070",9.62601439006811,11.1291374013277,4.1059525675725,4.80108942235106,5.87901608324378,5.8585350707186,5.81832596413713,6.35830400507444
"b4071",2.6807094299665,3.19516290500584,1.63058817789816,1.76798120085553,2.74778714876638,2.63148306873656,2.2504469899433,2.98097325224864
"b4072",1.0283958910043,1.22575478187445,0.172023418470683,0.373036152335044,1.73931251912998,1.2114135213095,0.690668048244114,0.670903539287659
"b4073",2.02286974635544,2.41107756885618,2.0544049381243,1.44132914182481,1.49340414974707,0.851024321337465,1.45559372589234,1.06045478535108
"b4074",1.41757558903377,1.19267417089375,2.51071288114922,2.72226502975104,1.01855724430175,0.982266626314808,2.24009444081103,1.63199306725516
"b4075",0,1.28560982057378,2.40564697414586,2.60834629113231,1.35129272770502,1.76467813818461,2.41464725438072,1.46596779850842
"b4076",3.47212592631721,6.06974090315491,5.22715307195782,2.09910811472813,1.08747428964556,4.54448885084332,2.13754831151805,3.7752347988344
"b4077",35.7897411071643,33.4991790889434,68.1424659530157,60.9019105979876,27.8916067389609,26.8660504383695,67.0718771329717,54.2508417844973
"b4078",132.212123550302,146.840455989559,137.384723179784,144.600905278655,134.767493964966,136.863430942966,131.340124761843,148.001223675173
"b4079",12.8824650469222,15.3547318418149,14.8149065488421,20.2104356352801,12.6491123004636,13.1517380461446,16.1681083462097,14.2346905776991
"b4080",2.35732436868494,1.34866425319048,1.5772719431985,2.13771568904534,2.83513733060727,0.833053099292873,1.74149031374359,2.46058900240106
"b4081",1.21363739148818,1.04472757784896,1.07143860301248,1.58971909243999,1.07698622781653,0.794234096289616,1.30185712600714,1.37456795525023
"b4082",0.268000168304316,0.798579833689746,0.896586723181178,0.607583084514726,1.3849769365515,0.394618247745059,0.674955851599645,1.20200844659887
"b4083",0.487647009815932,1.2454951709132,1.22355660455267,1.51617512141813,0.916390010358591,1.23092294892998,0.584825863699407,0.511281169786783
"b4084",4.16307028358434,7.26578983807988,7.83417929080396,7.95496589729731,7.54387105504497,5.83803293835511,8.86202775221495,7.51721833520861
"b4085",3.17755149335276,4.734192070023,4.65080243566937,5.04267808794948,5.41147177361069,6.43335315513214,4.5014810274906,3.8868127570209
"b4086",1.12767484260024,1.17607551474757,3.65470934781452,3.06786147276763,0.927121665266049,1.52207981979874,2.60336841199143,1.26443454718598
"b4087",0.631652287160532,1.50574466164552,0.754705088857689,0.900126022078335,1.27179196585667,0.797211179766582,0.984787280653154,0.515095595434185
"b4088",7.82963778788315,9.68437849542859,4.81867520234793,3.88503019483621,6.80153076524954,7.39582822694875,6.57295587321753,4.81876288090282
"b4089",58.3483236383088,63.8120793788162,36.8600672860298,38.2771894068631,61.3857291956471,55.9058738867253,33.8713831507161,33.7879282169671
"b4090",7.97998727307908,7.68230258635551,7.70100403308889,8.62821867645901,7.20964107769449,5.42315720515271,8.24513696617807,11.0126361448926
"b4092",18.2134324906815,18.8866232193503,58.7998678993119,62.5981659655544,23.1031051060752,29.6790999503628,54.7386235314629,57.0338629819698
"b4093",15.8740925377499,13.2443366454371,51.5131228494709,52.9745559815977,17.0035085490176,15.5825936514008,47.9744996354885,41.9414732077846
"b4094",4.20961623934893,5.01748138083207,12.4263070444475,11.6768990940225,4.88604727347725,3.16000503814454,8.31519850569389,10.9042828375636
"b4095",1.33799908279523,1.73975318425626,3.96757351898068,4.30188044390945,1.94292858146515,1.4328318099144,2.55283170292338,3.0749254262211
"b4096",0.811859747385217,1.20957913226028,2.88580635003385,5.1535874300598,0.953533174791852,1.39466498017816,2.55582622691508,3.47576236097965
"b4097",0.910671624534075,1.08543811605462,1.82797516785426,2.31233330743473,0.684536447587414,0.536369276211376,2.44641892878047,2.07935958788432
"b4098",1.14398418949735,0.779157467014411,1.09347589733903,2.66762688865804,1.07489194249263,0.641701141158041,1.64635040071413,1.46596779850842
"b4099",0.12985186391105,0.773858319138375,1.30324683636889,2.47285175466753,1.22009310545599,0.764804221239485,1.52614314037431,1.482470250274
"b4100",0.944860661632624,0.281547088123382,0.197562731451825,0.642627979150558,0.221948677545407,0.927510011196008,0.594905626879209,0.770508672253574
"b4101",0,0,1.27501939020671,1.10596180846469,0.57296002220973,0.299295631366113,1.02383171028257,0.497266610066734
"b4102",0.190401770191443,1.3616500162886,1.43321299267803,2.58995870551738,0.536706705811315,0.934526937002855,2.23778347680744,0.776337830021655
"b4104",1.05263944432836,0,0.880393616964027,1.1136713014261,0.65937604583832,0.861091360204152,0.736406204797669,0.286133131774775
